-17.140089, -5.132322, A
-17.719900, -5.360241, A
-18.073936, -5.992069, A
-19.018324, -6.434950, A
-18.379039, -5.542794, A
-17.410534, -6.521005, A
-17.630518, -6.450617, A
-17.370758, -6.240702, A
-17.146461, -5.508905, A
-16.304365, -5.178503, A
-16.863468, -4.896990, A
-16.364567, -4.753006, A
-16.050918, -4.901623, A
-15.895699, -4.821056, A
-16.437205, -4.824940, A
-15.492841, -4.180599, A
-15.353258, -3.477927, A
-14.586514, -2.784296, A
-15.132700, -3.702447, A
-14.700858, -4.263559, A
-13.731802, -3.649838, A
-12.874737, -2.989207, A
-12.556776, -1.995437, A
-12.873082, -1.239244, A
-13.102897, -0.426507, A
-13.767598, -0.209690, A
-13.462418, 0.487773, A
-13.576628, -0.227108, A
-12.605875, -0.503488, A
-12.400254, -0.111800, A
-13.225141, -0.610714, A
-14.078117, 0.087900, A
-14.038756, 0.176605, A
-14.160381, 0.036170, A
-14.198935, -0.473855, A
-13.849349, -1.074910, A
-14.264224, -0.167081, A
-13.584019, -0.896392, A
-13.213644, -0.564411, A
-12.509563, -0.836518, A
-13.507577, -0.198296, A
-13.373890, 0.159845, A
-13.303286, 0.277449, A
-13.323946, 0.660695, A
-13.680029, 0.331620, A
-13.039535, 0.200137, A
-13.408222, 0.573898, A
-13.604045, -0.143328, A
-14.258153, -0.991039, A
-14.293074, -1.275736, A
-13.839035, -0.734908, A
-13.786179, -1.201769, A
-13.420151, -1.534511, A
-12.441823, -2.177061, A
-12.055413, -2.603652, A
-12.639761, -3.344249, A
-12.447132, -3.955902, A
-12.457074, -3.964729, A
-13.209547, -4.363995, A
-13.106581, -5.314076, A
-13.264458, -5.494521, A
-12.344544, -6.072077, A
-12.899509, -5.348441, A
-12.432661, -4.831932, A
-12.911270, -4.132988, A
-13.447647, -4.483913, A
-13.441665, -5.069318, A
-13.818673, -5.261594, A
-13.892385, -5.691631, A
-12.924260, -5.955663, A
-13.825746, -5.177344, A
-13.970767, -5.724157, A
-13.311627, -5.168214, A
-13.643824, -4.939468, A
-13.987315, -4.339557, A
-13.856867, -4.136954, A
-14.582458, -4.976516, A
-14.198663, -5.898243, A
-14.617545, -5.817442, A
-15.072259, -5.603400, A
-15.345851, -4.725968, A
-14.847160, -4.702282, A
-15.005575, -5.542436, A
-15.090204, -6.500225, A
-14.832229, -6.998039, A
-15.649625, -6.128892, A
-16.097330, -5.901764, A
-16.047325, -5.293300, A
-16.640653, -5.908838, A
-16.295138, -5.566146, A
-15.425955, -6.160420, A
-15.543696, -6.601326, A
-16.275482, -6.191692, A
-16.379946, -7.100641, A
-17.101935, -7.360369, A
-16.887418, -7.052056, A
-16.294258, -7.501816, A
-15.818991, -8.287461, A
-15.291854, -8.984471, A
-14.926476, -8.397760, A
-15.831649, -8.483806, A
-15.567734, -7.818262, A
-15.128311, -7.657437, A
-15.331685, -8.629735, A
-14.723055, -8.970057, A
-15.007222, -9.798992, A
-14.743386, -10.072921, A
-15.140475, -10.968832, A
-16.015845, -11.508851, A
-15.090702, -11.364736, A
-15.348397, -11.629087, A
-15.704492, -11.498089, A
-16.273543, -11.399249, A
-16.943932, -11.987794, A
-16.880094, -11.631583, A
-16.980664, -12.002839, A
-16.968563, -11.525095, A
-17.169573, -11.403465, A
-16.738660, -11.362054, A
-16.818552, -11.183235, A
-17.167279, -12.100298, A
-16.632185, -13.094760, A
-16.192521, -12.708208, A
-16.433730, -13.498453, A
-16.274088, -14.366546, A
-15.329802, -14.388247, A
-14.564465, -14.778942, A
-14.055590, -14.925495, A
-13.083371, -15.724956, A
-12.902198, -15.198546, A
-13.510556, -15.144394, A
-13.145081, -16.081639, A
-12.502825, -15.200651, A
-11.787915, -14.319559, A
-11.641076, -14.959336, A
-10.776980, -15.706487, A
-9.884680, -16.462178, A
-10.795866, -15.630030, A
-10.793640, -16.516637, A
-10.928457, -16.715973, A
-10.306737, -15.875487, A
-9.584401, -16.519152, A
-10.449580, -16.665931, A
-9.677573, -16.564434, A
-9.924285, -15.896535, A
-9.674290, -16.152935, A
-9.793978, -17.060409, A
-8.908235, -16.280602, A
-8.409134, -16.449129, A
-8.449959, -16.202387, A
-9.236864, -16.966682, A
-9.839346, -17.602043, A
-10.323502, -17.142334, A
-10.733171, -16.542805, A
-11.636083, -16.385498, A
-10.681951, -16.752526, A
-11.343311, -17.384619, A
-10.813672, -17.972650, A
-11.441608, -18.964551, A
-11.277931, -18.860931, A
-10.926763, -18.448597, A
-10.121841, -17.607550, A
-10.748687, -17.264628, A
-10.749163, -16.616853, A
-11.197075, -17.308461, A
-10.425681, -17.816228, A
-10.436234, -17.244158, A
-10.073175, -17.177947, A
-10.010392, -17.851661, A
-10.330980, -17.928040, A
-9.731015, -17.753099, A
-9.830873, -17.709608, A
-10.313338, -18.188566, A
-9.761333, -18.008040, A
-10.254783, -18.450726, A
-10.616950, -19.229294, A
-10.083650, -19.782062, A
-10.508902, -20.379414, A
-11.039212, -20.658639, A
-11.422709, -21.282526, A
-12.149577, -20.925488, A
-12.517223, -21.059985, A
-12.600807, -20.119206, A
-11.947515, -19.725356, A
-11.217211, -19.593649, A
-11.120348, -20.504926, A
-11.190385, -21.177473, A
-10.980749, -21.503327, A
-10.751988, -20.564110, A
-10.004200, -20.880318, A
-9.201685, -19.884893, A
-9.785634, -20.611888, A
-9.811827, -21.595556, A
-9.017338, -20.834191, A
-9.368385, -21.791208, A
-9.627711, -21.224860, A
-8.731539, -20.917373, A
-7.758253, -21.851323, A
-8.679025, -21.546253, A
-8.770461, -21.169259, A
-8.321413, -20.816366, A
-7.733798, -21.107022, A
-7.215100, -21.445865, A
-7.784447, -22.123522, A
-7.080195, -22.915947, A
-6.183978, -22.268824, A
-5.281618, -21.694653, A
-6.085034, -22.643831, A
-6.213974, -21.774862, A
-7.207923, -22.258948, A
-6.580663, -22.172468, A
-6.565978, -21.433437, A
-6.844408, -21.942493, A
-5.946514, -21.773478, A
-5.202797, -22.163048, A
-5.586853, -21.553590, A
-5.025332, -22.209548, A
-4.664031, -23.067815, A
-4.441642, -23.208574, A
-4.135552, -23.772092, A
-4.327322, -23.094691, A
-5.009207, -22.508094, A
-5.350013, -23.276332, A
-5.622222, -23.335617, A
-5.349304, -23.630853, A
-4.689086, -23.891708, A
-4.065429, -23.997839, A
-4.109936, -24.761451, A
-4.577501, -25.356459, A
-3.787490, -25.873556, A
-3.911938, -25.971303, A
-4.499279, -26.634379, A
-5.127404, -26.843545, A
-5.179366, -27.425910, A
-5.876934, -28.082161, A
-6.046383, -27.409935, A
-5.702232, -27.267919, A
-4.833351, -27.786035, A
-5.379539, -28.364482, A
-5.824836, -28.086907, A
-5.697276, -29.001215, A
-4.727693, -29.874355, A
-4.990068, -30.538624, A
-3.991556, -29.968425, A
-3.651330, -30.674474, A
-3.450347, -30.466620, A
-3.987927, -31.426495, A
-3.907667, -31.281775, A
-4.519099, -30.643253, A
-5.271349, -31.398305, A
-4.379590, -30.787868, A
-4.287066, -31.674468, A
-4.500374, -31.200574, A
-3.589126, -30.332391, A
-3.702159, -30.542155, A
-3.372718, -31.304324, A
-4.177661, -30.474172, A
-3.813352, -30.931566, A
-3.564553, -30.840064, A
-3.520677, -30.987729, A
-2.767357, -30.585514, A
-3.541860, -31.502249, A
-2.988896, -32.386026, A
-2.522368, -32.299417, A
-2.893014, -32.935453, A
-2.238221, -32.514774, A
-3.202235, -32.479265, A
-3.907011, -31.627360, A
-3.739255, -30.707778, A
-4.601641, -30.719983, A
-5.351613, -31.383936, A
-5.153894, -31.490313, A
-5.202631, -31.627306, A
-6.022653, -30.781941, A
-5.736496, -30.850202, A
-5.759984, -30.911519, A
-5.287612, -31.729296, A
-5.736515, -32.227353, A
-5.101013, -31.870723, A
-5.214481, -31.604937, A
-5.500438, -32.082043, A
-5.299896, -32.951370, A
-4.558901, -32.900444, A
-5.079465, -33.847805, A
-5.781252, -34.655020, A
-5.531368, -35.484623, A
-4.677028, -36.101784, A
-4.790611, -36.293980, A
-5.711009, -37.168680, A
-5.927262, -36.435315, A
-6.491981, -36.974613, A
-5.947886, -36.770129, A
-5.020499, -37.105922, A
-5.833268, -36.381910, A
-6.608367, -36.590689, A
-6.014508, -36.085489, A
-5.831443, -36.880905, A
-6.438740, -36.386038, A
-5.567014, -37.092235, A
-5.828148, -37.181526, A
-5.636263, -37.597326, A
-6.613949, -38.133690, A
-7.252895, -37.240578, A
-7.703876, -37.254312, A
-8.208888, -37.789227, A
-7.927741, -37.135913, A
-8.104509, -37.293392, A
-7.689100, -38.166512, A
-7.800626, -37.444554, A
-7.358435, -37.096698, A
-7.185838, -36.788152, A
-6.598203, -36.704757, A
-6.556433, -37.130641, A
-7.047494, -37.722197, A
-7.040642, -37.148248, A
-6.211113, -37.993398, A
-5.586601, -37.049602, A
-5.801037, -36.174218, A
-5.329348, -36.330430, A
-5.432485, -37.262217, A
-5.692597, -37.730412, A
-6.080540, -38.082606, A
-5.530692, -38.548767, A
-5.992803, -39.220801, A
-6.005090, -39.058372, A
-6.640584, -38.173874, A
-7.460002, -37.320383, A
-7.187732, -37.950611, A
-7.809385, -37.442775, A
-6.888686, -37.979657, A
-7.014733, -37.463858, A
-6.988158, -36.926164, A
-7.309221, -36.797083, A
-7.754992, -36.475109, A
-7.676374, -36.208338, A
-8.113012, -36.064774, A
-8.477622, -35.912328, A
-8.063743, -36.070978, A
-8.784641, -36.785446, A
-8.975167, -36.498791, A
-8.232008, -36.896820, A
-7.625166, -36.369982, A
-7.549146, -36.431419, A
-8.465925, -36.387397, A
-7.723058, -35.486152, A
-7.027205, -35.650803, A
-7.859224, -35.120124, A
-7.897100, -35.356692, A
-8.355868, -36.041651, A
-8.779810, -35.544093, A
-8.790206, -35.733812, A
-8.768696, -35.871298, A
-8.793230, -35.407169, A
-7.942796, -34.864270, A
-7.184060, -35.818423, A
-7.046046, -36.099800, A
-7.323469, -35.393209, A
-7.234173, -35.098430, A
-6.706976, -35.996142, A
-6.310178, -35.747347, A
-5.713315, -36.279046, A
-6.047024, -36.824164, A
-5.233475, -36.222129, A
-5.451451, -37.019124, A
-4.882450, -36.746796, A
-5.202517, -36.720976, A
-4.670135, -36.959041, A
-5.268599, -36.691221, A
-4.337527, -36.727596, A
-3.678898, -36.627690, A
-3.864610, -36.121848, A
-3.657525, -37.032670, A
-3.870950, -37.883480, A
-3.543597, -38.881193, A
-4.448408, -39.689651, A
-5.271646, -39.490123, A
-4.955559, -39.657710, A
-4.265573, -38.976987, A
-4.789379, -38.774537, A
-5.605279, -38.107732, A
-6.412825, -37.577360, A
-6.543791, -36.899990, A
-6.836657, -36.593871, A
-5.975081, -36.794182, A
-6.026464, -37.032796, A
-5.540071, -36.471462, A
-4.825932, -37.260032, A
-4.405150, -36.496802, A
-4.643058, -36.211047, A
-4.897681, -36.872750, A
-5.728425, -37.414320, A
-6.240245, -37.702406, A
-5.544277, -38.538077, A
-6.383362, -38.355701, A
-7.191584, -38.411533, A
-6.370174, -39.147050, A
-6.817307, -38.556180, A
-6.886276, -38.714301, A
-7.054683, -39.493571, A
-6.212995, -40.009174, A
-6.412328, -39.355873, A
-6.476759, -38.598430, A
-6.776573, -37.882967, A
-5.994650, -37.125293, A
-5.610085, -37.771734, A
-5.590620, -37.887740, A
-4.955501, -37.503336, A
-5.788144, -38.428654, A
-6.481421, -37.674893, A
-6.035398, -36.907175, A
-5.260414, -37.848637, A
-5.949412, -37.104382, A
-6.730903, -36.870480, A
-6.983863, -37.703429, A
-6.698513, -36.743786, A
-7.079010, -37.227455, A
-6.730754, -37.189216, A
-6.503734, -36.858955, A
-7.329493, -36.457308, A
-6.811803, -35.860991, A
-6.619300, -36.537478, A
-6.710482, -36.505089, A
-7.488933, -37.260916, A
-8.389296, -37.430396, A
-8.808318, -37.598103, A
-8.416686, -37.503959, A
-8.986464, -38.502691, A
-8.165581, -37.964101, A
-8.765357, -37.232859, A
-9.574956, -37.932292, A
-10.216484, -38.354086, A
-10.631328, -39.119435, A
-10.710938, -39.684155, A
-10.568497, -38.731799, A
-10.116772, -39.163703, A
-9.836937, -40.002928, A
-10.056401, -40.504234, A
-9.073258, -41.432705, A
-8.239007, -40.522559, A
-8.758746, -40.514565, A
-9.632624, -41.423514, A
-9.136011, -41.639808, A
-10.006042, -41.370681, A
-10.434909, -42.024566, A
-11.071513, -42.274959, A
-11.836544, -43.084566, A
-12.248597, -42.122786, A
-12.001907, -41.775860, A
-11.980481, -42.329609, A
-11.485972, -41.368318, A
-10.570233, -41.233751, A
-10.407525, -41.831622, A
-11.049878, -42.658817, A
-11.715690, -42.265872, A
-11.402245, -41.738481, A
-11.833652, -40.904492, A
-10.848417, -40.508213, A
-10.591233, -40.720165, A
-11.109904, -40.227677, A
-10.199491, -40.576922, A
-9.616680, -40.177756, A
-10.216428, -39.370973, A
-9.578725, -38.684428, A
-9.851430, -38.148403, A
-10.834309, -37.560585, A
-10.329934, -38.187000, A
-9.449624, -37.218002, A
-8.802795, -37.884232, A
-7.954701, -37.572064, A
-8.614835, -38.372605, A
-8.866114, -37.482248, A
-9.288235, -36.759779, A
-10.097844, -35.996322, A
-10.495690, -36.036342, A
-10.880986, -36.753190, A
-10.234178, -37.051254, A
-9.854447, -36.303243, A
-9.164024, -35.795268, A
-8.390117, -34.908959, A
-7.556420, -34.575969, A
-7.290883, -33.711636, A
-8.106986, -34.528510, A
-8.924832, -34.591086, A
-9.691511, -34.369642, A
-10.676412, -34.160969, A
-11.398609, -33.691035, A
-12.276316, -33.891719, A
-12.914697, -34.760100, A
-12.326420, -33.849586, A
-11.372763, -34.733061, A
-11.985855, -34.629626, A
-11.275078, -34.116049, A
-11.260736, -33.260287, A
-11.832101, -33.136425, A
-11.689053, -32.187154, A
-11.822769, -31.517976, A
-12.497477, -30.953757, A
-11.507921, -31.668955, A
-12.414576, -32.340386, A
-13.128459, -32.808476, A
-14.045788, -33.207753, A
-14.568928, -33.637569, A
-14.577989, -33.956950, A
-13.917045, -33.650988, A
-13.124475, -33.176418, A
-12.195551, -32.431830, A
-13.172827, -32.067427, A
-12.352071, -32.653491, A
-11.952427, -32.803946, A
-11.620735, -32.316759, A
-12.469008, -32.835782, A
-13.175870, -32.911327, A
-13.432928, -33.246871, A
-13.737816, -33.251526, A
-14.392659, -34.016367, A
-13.804995, -33.236932, A
-14.518785, -34.119342, A
-14.286280, -33.658689, A
-13.842930, -34.263536, A
-13.160458, -34.548271, A
-12.819102, -33.973442, A
-12.467002, -34.211531, A
-11.872992, -34.311999, A
-11.779326, -34.956321, A
-12.531011, -35.214410, A
-12.574428, -34.957082, A
-12.200578, -35.526133, A
-11.235391, -35.977124, A
-11.030126, -36.550087, A
-11.961303, -37.106299, A
-11.901742, -36.636539, A
-11.649694, -35.693120, A
-12.526305, -36.173336, A
-12.604872, -36.289328, A
-13.006200, -36.814519, A
-13.308168, -36.911856, A
-13.487783, -37.339950, A
-13.278231, -38.221826, A
-13.783268, -38.228848, A
-14.181469, -39.034384, A
-13.678714, -39.756958, A
-13.098131, -39.830500, A
-12.360913, -39.756414, A
-12.258154, -40.368168, A
-13.144418, -41.310749, A
-13.741007, -41.611984, A
-13.934875, -41.944967, A
-14.167324, -41.180402, A
-13.763240, -40.692807, A
-14.611521, -41.400142, A
-14.444970, -41.274768, A
-15.181718, -41.703115, A
-14.914030, -41.135430, A
-14.097337, -41.498199, A
-13.973785, -41.396850, A
-14.412466, -41.229020, A
-14.553681, -41.765787, A
-14.892142, -41.036157, A
-15.158673, -40.298431, A
-14.699091, -39.586158, A
-13.919184, -39.104709, A
-13.839952, -39.781515, A
-13.880788, -38.913441, A
-14.715300, -39.732093, A
-15.015973, -40.024943, A
-15.770122, -39.762509, A
-14.872956, -40.650012, A
-14.343188, -41.382837, A
-13.853170, -41.498753, A
-13.113680, -40.549602, A
-13.651864, -40.094103, A
-12.676819, -40.826411, A
-13.436354, -40.003485, A
-13.552828, -40.657721, A
-13.915210, -41.131675, A
-13.067593, -40.562177, A
-14.003224, -40.493921, A
-14.194656, -41.109128, A
-13.875103, -41.107744, A
-14.000358, -40.586800, A
-14.057856, -40.725351, A
-13.544188, -41.267768, A
-12.963036, -40.293202, A
-12.301583, -39.775071, A
-12.589448, -39.934681, A
-12.331464, -39.245660, A
-12.328364, -40.103705, A
-12.529754, -39.435064, A
-13.447616, -40.052439, A
-13.667623, -40.281750, A
-13.085332, -40.537240, A
-13.175808, -40.537345, A
-13.059987, -41.146763, A
-13.994919, -41.554377, A
-13.395094, -42.047260, A
-13.419608, -42.011496, A
-14.107100, -41.846435, A
-13.731959, -42.265025, A
-13.545374, -41.983037, A
-13.113648, -41.654280, A
-13.818793, -41.199882, A
-13.537829, -40.320803, A
-13.463207, -39.866636, A
-13.746255, -38.976966, A
-14.168882, -39.435118, A
-14.493219, -39.387348, A
-14.839666, -40.060019, A
-14.304123, -39.066425, A
-14.351761, -39.602367, A
-13.846820, -38.816427, A
-12.989919, -38.142844, A
-12.903307, -38.849010, A
-13.599075, -39.691300, A
-12.819780, -39.438026, A
-13.659478, -39.912916, A
-13.267429, -39.140072, A
-13.175931, -38.280876, A
-14.088269, -37.837435, A
-14.846937, -36.965869, A
-15.179653, -37.843895, A
-16.024487, -37.516924, A
-15.078128, -36.831787, A
-16.018500, -36.871961, A
-15.468757, -37.488547, A
-15.068171, -38.318445, A
-14.309004, -37.376171, A
-14.001575, -37.299338, A
-13.240997, -37.342984, A
-12.988263, -37.724406, A
-12.372809, -37.344664, A
-12.388399, -37.719478, A
-12.221511, -37.633869, A
-11.468814, -37.304231, A
-10.588662, -37.625638, A
-10.612007, -37.099212, A
-10.742037, -36.770344, A
-10.270907, -36.212525, A
-11.085589, -35.826755, A
-11.037561, -35.434833, A
-11.334009, -36.160893, A
-10.957606, -36.396996, A
-11.667011, -35.706144, A
-11.944250, -35.244739, A
-11.868524, -35.108568, A
-12.592240, -35.108154, A
-12.493851, -34.701290, A
-13.158313, -34.019316, A
-13.429824, -34.144352, A
-14.178256, -34.161006, A
-13.345850, -33.533310, A
-12.840094, -33.853597, A
-11.986999, -32.970095, A
-11.471253, -32.164073, A
-11.939389, -32.413083, A
-11.347966, -31.693456, A
-11.681724, -32.626249, A
-10.986105, -31.938614, A
-11.538528, -32.316798, A
-12.193717, -31.718453, A
-12.306159, -31.424652, A
-13.137363, -31.678247, A
-12.148673, -32.485790, A
-13.102336, -32.280115, A
-13.593567, -31.423309, A
-14.342113, -31.634576, A
-14.490621, -31.914861, A
-14.689233, -32.593422, A
-14.327927, -32.547409, A
-14.075530, -31.562890, A
-14.820168, -31.208976, A
